,Unnamed: 0,Unnamed: 0.1,game_location,game_result,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,pts,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_pts,date_game,team_id,opp_id,year,dk_points_allowed
118,118,18,Home,W 131-115 ,240,46,92,0.5,31,49,0.633,15,43,0.349,24,30,0.8,131,43,101,0.426,36,71,0.507,7,30,0.233,22,27,0.815,115,2016-12-26,HOU,PHO,2017,118.5
119,119,19,@,W 131-123 ,240,54,95,0.568,38,63,0.603,16,32,0.5,7,10,0.7,131,52,93,0.559,36,55,0.655,16,38,0.421,3,5,0.6,123,2017-02-10,DEN,NYK,2017,131.0
120,120,20,@,W 131-127 ,240,41,90,0.456,34,72,0.472,7,18,0.389,42,53,0.792,131,44,88,0.5,31,61,0.508,13,27,0.481,26,33,0.788,127,2017-03-07,WAS,PHO,2017,133.5
121,121,21,Home,W 130-102 ,240,51,84,0.607,42,64,0.656,9,20,0.45,19,23,0.826,130,39,85,0.459,32,64,0.5,7,21,0.333,17,19,0.895,102,2013-03-01,SAS,SAC,2013,105.5
122,122,22,Home,W 130-98 ,240,46,83,0.554,29,60,0.483,17,23,0.739,21,24,0.875,130,39,93,0.419,35,82,0.427,4,11,0.364,16,19,0.842,98,2013-12-06,POR,UTA,2014,100.0
123,123,23,Home,W 130-94 ,240,47,78,0.603,26,43,0.605,21,35,0.6,15,26,0.577,130,37,90,0.411,29,60,0.483,8,30,0.267,12,20,0.6,94,2013-12-16,BRK,PHI,2014,98.0
124,124,24,@,W 130-110 ,240,48,84,0.571,36,64,0.563,12,20,0.6,22,29,0.759,130,43,88,0.489,35,64,0.547,8,24,0.333,16,23,0.696,110,2014-02-24,MIL,PHI,2014,114.0
125,125,25,Home,W 130-102 ,240,52,90,0.578,35,57,0.614,17,33,0.515,9,9,1.0,130,39,86,0.453,35,73,0.479,4,13,0.308,20,28,0.714,102,2014-04-06,GSW,UTA,2014,104.0
126,126,26,Home,W 130-125 (OT),265,45,98,0.459,32,62,0.516,13,36,0.361,27,40,0.675,130,51,107,0.477,37,76,0.487,14,31,0.452,9,13,0.692,125,2014-04-06,HOU,DEN,2014,132.0
127,127,27,Home,L 130-145 ,240,44,95,0.463,30,63,0.476,14,32,0.438,28,35,0.8,130,56,97,0.577,45,71,0.634,11,26,0.423,22,28,0.786,145,2014-04-08,LAL,HOU,2014,150.5
128,128,28,Home,W 130-120 ,240,49,101,0.485,34,64,0.531,15,37,0.405,17,19,0.895,130,43,81,0.531,35,66,0.53,8,15,0.533,26,33,0.788,120,2014-04-14,GSW,MIN,2014,124.0
129,129,29,Home,L 130-136 (2OT),290,40,97,0.412,32,72,0.444,8,25,0.32,42,54,0.778,130,53,108,0.491,47,84,0.56,6,24,0.25,24,29,0.828,136,2014-04-16,MIN,UTA,2014,139.0
130,130,30,@,W 130-113 ,240,45,88,0.511,29,55,0.527,16,33,0.485,24,29,0.828,130,39,90,0.433,31,67,0.463,8,23,0.348,27,33,0.818,113,2014-11-12,POR,DEN,2015,117.0
131,131,31,Home,W 130-105 ,240,53,88,0.602,33,52,0.635,20,36,0.556,4,7,0.571,130,39,81,0.481,31,61,0.508,8,20,0.4,19,20,0.95,105,2015-03-09,ATL,SAC,2015,109.0
132,132,32,Home,W 130-91 ,240,51,88,0.58,38,67,0.567,13,21,0.619,15,19,0.789,130,36,90,0.4,30,72,0.417,6,18,0.333,13,14,0.929,91,2015-03-25,SAS,OKC,2015,94.0
133,133,33,Home,W 130-105 ,240,47,91,0.516,33,68,0.485,14,23,0.609,22,23,0.957,130,44,90,0.489,30,60,0.5,14,30,0.467,3,8,0.375,105,2015-11-03,CHA,CHI,2016,112.0
134,134,34,@,W 130-125 ,240,44,78,0.564,33,54,0.611,11,24,0.458,31,39,0.795,130,45,96,0.469,28,61,0.459,17,35,0.486,18,22,0.818,125,2015-12-20,NOP,DEN,2016,133.5
135,135,35,Home,W 130-99 ,240,49,81,0.605,37,58,0.638,12,23,0.522,20,25,0.8,130,41,89,0.461,32,66,0.485,9,23,0.391,8,17,0.471,99,2016-01-02,LAC,PHI,2016,103.5
136,136,36,Home,W 130-99 ,240,50,90,0.556,38,67,0.567,12,23,0.522,18,21,0.857,130,28,73,0.384,20,43,0.465,8,30,0.267,35,52,0.673,99,2016-01-27,SAS,HOU,2016,103.0
137,137,37,@,W 130-114 ,240,53,88,0.602,40,63,0.635,13,25,0.52,11,16,0.688,130,41,90,0.456,31,64,0.484,10,26,0.385,22,28,0.786,114,2016-02-25,GSW,ORL,2016,119.0
138,138,38,Home,W 130-116 ,240,49,86,0.57,39,70,0.557,10,16,0.625,22,25,0.88,130,41,77,0.532,36,55,0.655,5,22,0.227,29,37,0.784,116,2016-02-28,ORL,PHI,2016,118.5
139,139,39,Home,W 130-81 ,240,46,85,0.541,30,52,0.577,16,33,0.485,22,34,0.647,130,30,101,0.297,26,84,0.31,4,17,0.235,17,28,0.607,81,2016-03-14,HOU,MEM,2016,83.0
140,140,40,@,W 130-109 ,240,47,96,0.49,35,67,0.522,12,29,0.414,24,30,0.8,130,40,93,0.43,35,74,0.473,5,19,0.263,24,27,0.889,109,2016-03-16,OKC,BOS,2016,111.5
141,141,41,@,W 130-112 ,240,48,95,0.505,26,57,0.456,22,38,0.579,12,14,0.857,130,41,93,0.441,32,64,0.5,9,29,0.31,21,22,0.955,112,2016-03-18,GSW,DAL,2016,116.5
142,142,42,Home,W 130-110 ,240,50,98,0.51,33,57,0.579,17,41,0.415,13,18,0.722,130,41,83,0.494,29,55,0.527,12,28,0.429,16,19,0.842,110,2016-04-10,HOU,LAL,2016,116.0
143,143,43,Home,W 130-121 (OT),265,47,93,0.505,37,74,0.5,10,19,0.526,26,34,0.765,130,45,104,0.433,27,56,0.482,18,48,0.375,13,18,0.722,121,2016-10-26,IND,DAL,2017,130.0
144,144,44,@,W 130-114 ,240,46,82,0.561,29,46,0.63,17,36,0.472,21,28,0.75,130,40,83,0.482,28,50,0.56,12,33,0.364,22,29,0.759,114,2016-11-27,HOU,POR,2017,120.0
145,145,45,Home,W 130-101 ,240,50,94,0.532,36,68,0.529,14,26,0.538,16,18,0.889,130,36,87,0.414,29,60,0.483,7,27,0.259,22,25,0.88,101,2016-12-10,SAS,BRK,2017,104.5
146,146,46,Home,L 130-136 (2OT),290,50,108,0.463,38,78,0.487,12,30,0.4,18,26,0.692,130,52,105,0.495,41,83,0.494,11,22,0.5,21,31,0.677,136,2016-12-20,MIA,ORL,2017,141.5
147,147,47,@,W 130-114 ,240,46,87,0.529,33,56,0.589,13,31,0.419,25,35,0.714,130,40,83,0.482,34,59,0.576,6,24,0.25,28,36,0.778,114,2017-02-11,GSW,OKC,2017,117.0
148,148,48,@,L 130-142 ,240,49,94,0.521,40,68,0.588,9,26,0.346,23,28,0.821,130,44,94,0.468,22,36,0.611,22,58,0.379,32,42,0.762,142,2017-02-25,MIN,HOU,2017,153.0
149,149,49,Home,W 130-112 ,240,48,86,0.558,36,61,0.59,12,25,0.48,22,29,0.759,130,43,83,0.518,36,62,0.581,7,21,0.333,19,24,0.792,112,2017-02-28,MEM,PHO,2017,115.5
150,150,50,Home,L 130-135 ,240,49,91,0.538,39,65,0.6,10,26,0.385,22,30,0.733,130,47,86,0.547,22,40,0.55,25,46,0.543,16,20,0.8,135,2017-03-03,ATL,CLE,2017,147.5
151,151,51,Home,W 130-116 ,240,49,86,0.57,33,61,0.541,16,25,0.64,16,22,0.727,130,45,86,0.523,31,56,0.554,14,30,0.467,12,17,0.706,116,2017-03-04,POR,BRK,2017,123.0
152,152,52,Home,W 129-90 ,240,48,80,0.6,41,69,0.594,7,11,0.636,26,31,0.839,129,35,92,0.38,29,74,0.392,6,18,0.333,14,21,0.667,90,2012-01-01,MIA,CHA,2012,93.0
153,153,53,Home,W 129-91 ,240,47,84,0.56,27,54,0.5,20,30,0.667,15,19,0.789,129,34,74,0.459,29,60,0.483,5,14,0.357,18,29,0.621,91,2012-12-23,SAS,DAL,2013,93.5
154,154,54,@,L 129-141 (2OT),290,48,93,0.516,34,66,0.515,14,27,0.519,19,26,0.731,129,56,101,0.554,46,78,0.59,10,23,0.435,19,24,0.792,141,2013-02-26,SAC,MIA,2013,146.0
155,155,55,Home,W 129-97 ,240,50,80,0.625,36,52,0.692,14,28,0.5,15,25,0.6,129,30,64,0.469,19,41,0.463,11,23,0.478,26,42,0.619,97,2013-03-10,LAC,DET,2013,102.5
156,156,56,Home,W 129-98 ,240,43,83,0.518,29,52,0.558,14,31,0.452,29,38,0.763,129,35,91,0.385,31,73,0.425,4,18,0.222,24,32,0.75,98,2014-01-07,DEN,BOS,2014,100.0
157,157,57,Home,W 129-127 ,240,42,83,0.506,25,49,0.51,17,34,0.5,28,37,0.757,129,51,97,0.526,39,72,0.542,12,25,0.48,13,21,0.619,127,2014-01-15,LAC,DAL,2014,133.0
158,158,58,Home,W 129-121 (2OT),290,49,99,0.495,40,83,0.482,9,16,0.563,22,26,0.846,129,45,95,0.474,30,61,0.492,15,34,0.441,16,23,0.696,121,2014-02-21,ORL,NYK,2014,128.5
159,159,59,@,W 129-103 ,240,41,72,0.569,30,50,0.6,11,22,0.5,36,42,0.857,129,36,90,0.4,31,72,0.431,5,18,0.278,26,31,0.839,103,2014-02-25,HOU,SAC,2014,105.5
160,160,60,Home,L 129-134 (3OT),315,45,100,0.45,33,70,0.471,12,30,0.4,27,36,0.75,129,51,108,0.472,46,86,0.535,5,22,0.227,27,37,0.73,134,2014-02-27,TOR,WAS,2014,136.5
161,161,61,Home,W 129-120 ,240,44,80,0.55,29,56,0.518,15,24,0.625,26,30,0.867,129,44,84,0.524,30,53,0.566,14,31,0.452,18,26,0.692,120,2014-03-02,PHO,ATL,2014,127.0
162,162,62,Home,W 129-106 ,240,49,85,0.576,33,47,0.702,16,38,0.421,15,19,0.789,129,38,87,0.437,26,59,0.441,12,28,0.429,18,23,0.783,106,2014-03-20,HOU,MIN,2014,112.0
163,163,63,Home,W 129-122 (OT),265,47,96,0.49,37,72,0.514,10,24,0.417,25,34,0.735,129,45,104,0.433,36,70,0.514,9,34,0.265,23,31,0.742,122,2014-11-30,LAL,TOR,2015,126.5
164,164,64,Home,L 129-132 (2OT),290,47,103,0.456,39,77,0.506,8,26,0.308,27,34,0.794,129,47,102,0.461,32,72,0.444,15,30,0.5,23,27,0.852,132,2014-12-02,CHI,DAL,2015,139.5
165,165,65,@,W 129-119 (3OT),315,47,110,0.427,34,75,0.453,13,35,0.371,22,23,0.957,129,45,109,0.413,37,89,0.416,8,20,0.4,21,26,0.808,119,2014-12-19,POR,SAS,2015,123.0
166,166,66,Home,W 129-120 ,240,40,74,0.541,34,62,0.548,6,12,0.5,43,47,0.915,129,44,100,0.44,35,70,0.5,9,30,0.3,23,32,0.719,120,2014-12-22,CHI,TOR,2015,124.5
167,167,67,@,L 129-135 (OT),265,48,97,0.495,42,77,0.545,6,20,0.3,27,32,0.844,129,49,89,0.551,41,73,0.562,8,16,0.5,29,33,0.879,135,2014-12-27,NYK,SAC,2015,139.0
168,168,68,Home,W 129-90 ,240,46,89,0.517,31,61,0.508,15,28,0.536,22,28,0.786,129,36,89,0.404,34,73,0.466,2,16,0.125,16,24,0.667,90,2015-01-23,CLE,CHO,2015,91.0
169,169,69,Home,W 129-99 ,240,51,84,0.607,35,56,0.625,16,28,0.571,11,16,0.688,129,41,82,0.5,29,50,0.58,12,32,0.375,5,12,0.417,99,2015-03-13,DAL,LAC,2015,105.0
170,170,70,Home,W 129-127 (3OT),315,46,107,0.43,35,82,0.427,11,25,0.44,26,34,0.765,129,49,129,0.38,41,113,0.363,8,16,0.5,21,29,0.724,127,2015-03-20,BRK,MIL,2015,131.0
171,171,71,@,W 129-116 ,240,48,89,0.539,30,51,0.588,18,38,0.474,15,16,0.938,129,43,87,0.494,40,78,0.513,3,9,0.333,27,36,0.75,116,2015-11-12,GSW,MIN,2016,117.5
172,172,72,@,W 129-118 ,240,44,77,0.571,34,54,0.63,10,23,0.435,31,37,0.838,129,42,88,0.477,29,57,0.509,13,31,0.419,21,27,0.778,118,2015-11-25,SAC,MIL,2016,124.5
173,173,73,Home,W 129-126 ,240,46,91,0.505,36,65,0.554,10,26,0.385,27,38,0.711,129,48,82,0.585,39,62,0.629,9,20,0.45,21,30,0.7,126,2016-01-17,DEN,IND,2016,130.5
174,174,74,@,W 129-128 (2OT),290,44,110,0.4,24,66,0.364,20,44,0.455,21,26,0.808,129,48,91,0.527,41,68,0.603,7,23,0.304,25,32,0.781,128,2016-01-25,CHA,SAC,2016,131.5
175,175,75,Home,W 129-103 ,240,41,85,0.482,28,51,0.549,13,34,0.382,34,36,0.944,129,37,77,0.481,25,49,0.51,12,28,0.429,17,27,0.63,103,2016-02-21,DAL,PHI,2016,109.0
176,176,76,Home,W 129-111 ,240,52,77,0.675,46,65,0.708,6,12,0.5,19,25,0.76,129,41,90,0.456,30,67,0.448,11,23,0.478,18,26,0.692,111,2016-03-01,MIA,CHI,2016,116.5
177,177,77,Home,L 129-132 (2OT),290,50,100,0.5,37,71,0.521,13,29,0.448,16,23,0.696,129,51,96,0.531,43,70,0.614,8,26,0.308,22,22,1.0,132,2016-03-25,WAS,MIN,2016,136.0
178,178,78,Home,W 129-105 ,240,48,86,0.558,37,59,0.627,11,27,0.407,22,27,0.815,129,35,91,0.385,21,54,0.389,14,37,0.378,21,26,0.808,105,2016-04-10,IND,BRK,2016,112.0
179,179,79,@,W 129-105 ,240,48,86,0.558,33,56,0.589,15,30,0.5,18,26,0.692,129,38,83,0.458,33,62,0.532,5,21,0.238,24,33,0.727,105,2016-04-11,HOU,MIN,2016,107.5
180,180,80,@,W 129-100 ,240,47,98,0.48,35,74,0.473,12,24,0.5,23,26,0.885,129,40,85,0.471,33,52,0.635,7,33,0.212,13,18,0.722,100,2016-10-25,SAS,GSW,2017,103.5
181,181,81,@,W 129-109 ,240,49,85,0.576,34,49,0.694,15,36,0.417,16,21,0.762,129,37,93,0.398,27,58,0.466,10,35,0.286,25,31,0.806,109,2016-11-20,POR,BRK,2017,114.0
182,182,82,Home,L 129-132 (OT),265,48,101,0.475,36,67,0.537,12,34,0.353,21,27,0.778,129,48,95,0.505,35,69,0.507,13,26,0.5,23,29,0.793,132,2016-11-25,DEN,OKC,2017,138.5
183,183,83,Home,W 129-122 ,240,42,92,0.457,21,37,0.568,21,55,0.382,24,29,0.828,129,47,105,0.448,37,73,0.507,10,32,0.313,18,25,0.72,122,2016-12-31,HOU,NYK,2017,127.0
184,184,84,@,W 129-122 ,240,46,89,0.517,35,51,0.686,11,38,0.289,26,31,0.839,129,42,78,0.538,31,53,0.585,11,25,0.44,27,30,0.9,122,2017-01-08,HOU,TOR,2017,127.5
185,185,85,Home,W 129-109 ,240,47,92,0.511,38,72,0.528,9,20,0.45,26,32,0.813,129,41,85,0.482,34,64,0.531,7,21,0.333,20,25,0.8,109,2017-01-28,MIN,BRK,2017,112.5
186,186,86,@,W 129-125 ,240,50,88,0.568,43,73,0.589,7,15,0.467,22,32,0.688,129,46,88,0.523,32,52,0.615,14,36,0.389,19,23,0.826,125,2017-02-15,MIL,BRK,2017,132.0
187,187,87,@,W 129-99 ,240,45,91,0.495,25,40,0.625,20,51,0.392,19,24,0.792,129,36,86,0.419,30,55,0.545,6,31,0.194,21,26,0.808,99,2017-02-23,HOU,NOP,2017,102.0
188,188,88,Home,W 129-109 ,240,49,97,0.505,35,66,0.53,14,31,0.452,17,24,0.708,129,41,83,0.494,31,53,0.585,10,30,0.333,17,31,0.548,109,2017-02-24,DEN,BRK,2017,114.0
189,189,89,Home,W 128-95 ,240,50,92,0.543,42,76,0.553,8,16,0.5,20,27,0.741,128,36,87,0.414,30,68,0.441,6,19,0.316,17,22,0.773,95,2012-01-21,MEM,SAC,2012,98.0
190,190,90,Home,W 128-103 ,240,51,84,0.607,42,66,0.636,9,18,0.5,17,21,0.81,128,36,77,0.468,31,65,0.477,5,12,0.417,26,35,0.743,103,2012-04-06,SAS,NOH,2012,105.5
191,191,91,@,W 128-99 ,240,45,80,0.563,28,43,0.651,17,37,0.459,21,24,0.875,128,38,87,0.437,29,69,0.42,9,18,0.5,14,19,0.737,99,2013-01-12,MIA,SAC,2013,103.5
192,192,92,Home,W 128-96 ,240,50,86,0.581,41,67,0.612,9,19,0.474,19,23,0.826,128,38,91,0.418,28,64,0.438,10,27,0.37,10,14,0.714,96,2013-02-07,DEN,CHI,2013,101.0
193,193,93,Home,L 128-131 (3OT),315,48,101,0.475,40,78,0.513,8,23,0.348,24,34,0.706,128,50,113,0.442,39,90,0.433,11,23,0.478,20,27,0.741,131,2013-12-02,CHI,NOP,2014,136.5
194,194,94,@,W 128-125 (3OT),315,48,113,0.425,36,80,0.45,12,33,0.364,20,23,0.87,128,53,104,0.51,47,78,0.603,6,26,0.231,13,16,0.813,125,2014-01-15,CHI,ORL,2014,128.0
195,195,95,Home,L 128-132 ,240,50,95,0.526,38,62,0.613,12,33,0.364,16,25,0.64,128,38,80,0.475,34,64,0.531,4,16,0.25,52,64,0.813,132,2014-03-03,DEN,MIN,2014,134.0
196,196,96,Home,W 128-122 ,240,42,80,0.525,27,53,0.509,15,27,0.556,29,39,0.744,128,45,90,0.5,32,57,0.561,13,33,0.394,19,19,1.0,122,2014-03-06,PHO,OKC,2014,128.5
197,197,97,Home,W 128-119 (OT),265,45,90,0.5,30,52,0.577,15,38,0.395,23,28,0.821,128,46,93,0.495,34,60,0.567,12,33,0.364,15,19,0.789,119,2014-03-25,DAL,OKC,2014,125.0
198,198,98,@,W 128-122 (OT),265,44,86,0.512,33,62,0.532,11,24,0.458,29,35,0.829,128,47,101,0.465,39,74,0.527,8,27,0.296,20,25,0.8,122,2014-12-14,GSW,NOP,2015,126.0
199,199,99,Home,W 128-108 ,240,49,91,0.538,40,66,0.606,9,25,0.36,21,24,0.875,128,43,90,0.478,35,73,0.479,8,17,0.471,14,21,0.667,108,2014-12-22,GSW,SAC,2015,112.0
200,200,0,Home,W 128-118 ,240,49,94,0.521,39,70,0.557,10,24,0.417,20,24,0.833,128,48,97,0.495,42,82,0.512,6,15,0.4,16,16,1.0,118,2015-01-21,DET,ORL,2015,121.0
201,201,1,Home,W 128-114 ,240,45,86,0.523,26,48,0.542,19,38,0.5,19,25,0.76,128,41,98,0.418,31,68,0.456,10,30,0.333,22,28,0.786,114,2015-02-04,GSW,DAL,2015,119.0
202,202,2,@,W 128-125 (OT),265,44,91,0.484,30,65,0.462,14,26,0.538,26,30,0.867,128,49,87,0.563,41,61,0.672,8,26,0.308,19,27,0.704,125,2015-03-12,CLE,SAS,2015,129.0
203,203,3,Home,W 128-103 ,240,46,88,0.523,31,56,0.554,15,32,0.469,21,27,0.778,128,41,91,0.451,36,69,0.522,5,22,0.227,16,18,0.889,103,2015-12-16,GSW,PHO,2016,105.5
204,204,4,@,W 128-108 ,240,46,87,0.529,28,55,0.509,18,32,0.563,18,21,0.857,128,38,96,0.396,26,63,0.413,12,33,0.364,20,28,0.714,108,2016-01-08,GSW,POR,2016,114.0
205,205,5,@,W 128-116 ,240,49,87,0.563,30,50,0.6,19,37,0.514,11,15,0.733,128,43,92,0.467,35,69,0.507,8,23,0.348,22,29,0.759,116,2016-01-09,GSW,SAC,2016,120.0
206,206,6,Home,L 128-129 (2OT),290,48,91,0.527,41,68,0.603,7,23,0.304,25,32,0.781,128,44,110,0.4,24,66,0.364,20,44,0.455,21,26,0.808,129,2016-01-25,SAC,CHO,2016,139.0
207,207,7,@,W 128-122 (OT),265,46,99,0.465,35,79,0.443,11,20,0.55,25,29,0.862,128,44,95,0.463,33,72,0.458,11,23,0.478,23,30,0.767,122,2016-01-26,OKC,NYK,2016,127.5
208,208,8,Home,W 128-119 ,240,48,86,0.558,30,58,0.517,18,28,0.643,14,15,0.933,128,45,89,0.506,37,63,0.587,8,26,0.308,21,22,0.955,119,2016-02-05,BRK,SAC,2016,123.0
209,209,9,Home,W 128-119 ,240,51,91,0.56,38,67,0.567,13,24,0.542,13,15,0.867,128,47,95,0.495,37,69,0.536,10,26,0.385,15,19,0.789,119,2016-02-07,BOS,SAC,2016,124.0
210,210,10,Home,W 128-119 ,240,48,85,0.565,35,58,0.603,13,27,0.481,19,29,0.655,128,39,88,0.443,22,49,0.449,17,39,0.436,24,33,0.727,119,2016-02-24,MEM,LAL,2016,127.5
211,211,11,Home,W 128-101 ,240,47,89,0.528,34,53,0.642,13,36,0.361,21,21,1.0,128,34,90,0.378,27,67,0.403,7,23,0.304,26,37,0.703,101,2016-02-28,DAL,MIN,2016,104.5
212,212,12,Home,W 128-121 ,240,48,81,0.593,40,66,0.606,8,15,0.533,24,33,0.727,128,41,87,0.471,26,51,0.51,15,36,0.417,24,35,0.686,121,2016-02-29,MIL,HOU,2016,128.5
213,213,13,@,W 128-97 ,240,46,82,0.561,30,58,0.517,16,24,0.667,20,24,0.833,128,39,89,0.438,30,60,0.5,9,29,0.31,10,15,0.667,97,2016-03-09,NYK,PHO,2016,101.5
214,214,14,Home,W 128-112 ,240,40,89,0.449,22,49,0.449,18,40,0.45,30,39,0.769,128,37,86,0.43,18,50,0.36,19,36,0.528,19,23,0.826,112,2016-03-11,GSW,POR,2016,121.5
215,215,15,Home,W 128-94 ,240,49,83,0.59,40,66,0.606,9,17,0.529,21,26,0.808,128,31,91,0.341,24,64,0.375,7,27,0.259,25,27,0.926,94,2016-03-14,OKC,POR,2016,97.5
216,216,16,Home,W 128-120 ,240,43,88,0.489,22,43,0.512,21,45,0.467,21,23,0.913,128,43,96,0.448,25,61,0.41,18,35,0.514,16,21,0.762,120,2016-03-25,GSW,DAL,2016,129.0
217,217,17,Home,W 128-120 ,240,43,83,0.518,27,51,0.529,16,32,0.5,26,31,0.839,128,43,90,0.478,26,46,0.565,17,44,0.386,17,25,0.68,120,2016-11-01,CLE,HOU,2017,128.5
218,218,18,Home,W 128-122 ,240,41,84,0.488,27,50,0.54,14,34,0.412,32,37,0.865,128,46,96,0.479,35,64,0.547,11,32,0.344,19,22,0.864,122,2016-11-03,CLE,BOS,2017,127.5
219,219,19,Home,W 128-90 ,240,43,85,0.506,23,42,0.548,20,43,0.465,22,24,0.917,128,37,91,0.407,29,56,0.518,8,35,0.229,8,12,0.667,90,2016-11-25,CLE,DAL,2017,94.0
220,220,20,@,W 128-110 ,240,45,88,0.511,28,51,0.549,17,37,0.459,21,25,0.84,128,46,104,0.442,37,73,0.507,9,31,0.29,9,16,0.563,110,2016-12-02,HOU,DEN,2017,114.5
221,221,21,Home,W 128-84 ,240,53,92,0.576,40,68,0.588,13,24,0.542,9,11,0.818,128,35,88,0.398,28,60,0.467,7,28,0.25,7,14,0.5,84,2016-12-03,TOR,ATL,2017,87.5
222,222,22,@,W 128-119 (OT),265,50,103,0.485,37,70,0.529,13,33,0.394,15,19,0.789,128,41,83,0.494,33,53,0.623,8,30,0.267,29,39,0.744,119,2017-01-06,MEM,GSW,2017,123.0
223,223,23,Home,W 128-98 ,240,50,89,0.562,34,55,0.618,16,34,0.471,12,15,0.8,128,38,87,0.437,29,62,0.468,9,25,0.36,13,18,0.722,98,2017-01-27,BOS,ORL,2017,102.5
224,224,24,@,W 128-100 ,240,49,81,0.605,43,66,0.652,6,15,0.4,24,30,0.8,128,38,100,0.38,28,63,0.444,10,37,0.27,14,17,0.824,100,2017-02-01,CHI,OKC,2017,105.0
225,225,25,Home,W 128-104 ,240,44,89,0.494,28,51,0.549,16,38,0.421,24,36,0.667,128,42,88,0.477,36,63,0.571,6,25,0.24,14,20,0.7,104,2017-02-07,HOU,ORL,2017,107.0
226,226,26,Home,W 128-121 (OT),265,46,98,0.469,34,72,0.472,12,26,0.462,24,31,0.774,128,49,93,0.527,41,69,0.594,8,24,0.333,15,25,0.6,121,2017-02-24,CHI,PHO,2017,125.0
227,227,27,@,W 127-124 ,240,50,89,0.562,36,67,0.537,14,22,0.636,13,21,0.619,127,46,89,0.517,37,68,0.544,9,21,0.429,23,29,0.793,124,2012-03-12,MIN,PHO,2012,128.5
228,228,28,@,W 127-102 ,240,47,80,0.588,39,59,0.661,8,21,0.381,25,31,0.806,127,41,92,0.446,35,71,0.493,6,21,0.286,14,20,0.7,102,2012-04-18,SAS,SAC,2012,105.0
229,229,29,@,L 127-131 ,240,46,92,0.5,33,66,0.5,13,26,0.5,22,25,0.88,127,43,86,0.5,32,67,0.478,11,19,0.579,34,42,0.81,131,2012-12-19,GSW,SAC,2013,136.5
230,230,30,Home,W 127-96 ,240,50,87,0.575,36,66,0.545,14,21,0.667,13,18,0.722,127,39,83,0.47,32,65,0.492,7,18,0.389,11,15,0.733,96,2013-02-08,OKC,PHO,2013,99.5
231,231,31,Home,W 127-111 ,240,48,83,0.578,39,69,0.565,9,14,0.643,22,22,1.0,127,41,85,0.482,35,68,0.515,6,17,0.353,23,29,0.793,111,2013-02-22,OKC,MIN,2013,114.0
232,232,32,Home,W 127-105 ,240,48,93,0.516,34,72,0.472,14,21,0.667,17,20,0.85,127,42,88,0.477,36,67,0.537,6,21,0.286,15,20,0.75,105,2013-03-16,WAS,PHO,2013,108.0
233,233,33,@,W 127-113 ,240,51,89,0.573,38,67,0.567,13,22,0.591,12,14,0.857,127,42,75,0.56,34,54,0.63,8,21,0.381,21,29,0.724,113,2013-03-18,DAL,ATL,2013,117.0
234,234,34,Home,W 127-125 (2OT),290,46,102,0.451,33,71,0.465,13,31,0.419,22,29,0.759,127,47,99,0.475,36,72,0.5,11,27,0.407,20,23,0.87,125,2013-11-09,CLE,PHI,2014,130.5
235,235,35,@,W 127-125 (2OT),290,51,103,0.495,40,69,0.58,11,34,0.324,14,19,0.737,127,49,94,0.521,41,73,0.562,8,21,0.381,19,26,0.731,125,2013-12-26,ATL,CLE,2014,129.0
236,236,36,@,L 127-129 ,240,51,97,0.526,39,72,0.542,12,25,0.48,13,21,0.619,127,42,83,0.506,25,49,0.51,17,34,0.5,28,37,0.757,129,2014-01-15,DAL,LAC,2014,137.5
237,237,37,@,W 127-110 ,240,53,91,0.582,37,64,0.578,16,27,0.593,5,7,0.714,127,40,81,0.494,32,56,0.571,8,25,0.32,22,22,1.0,110,2014-01-16,BRK,ATL,2014,114.0
238,238,38,Home,W 127-121 ,240,47,81,0.58,38,59,0.644,9,22,0.409,24,33,0.727,127,43,82,0.524,27,55,0.491,16,27,0.593,19,34,0.559,121,2014-01-17,OKC,GSW,2014,129.0
239,239,39,@,W 127-111 ,240,46,90,0.511,37,64,0.578,9,26,0.346,26,28,0.929,127,42,90,0.467,35,72,0.486,7,18,0.389,20,25,0.8,111,2014-01-18,POR,DAL,2014,114.5
240,240,40,@,W 127-120 ,240,46,80,0.575,34,53,0.642,12,27,0.444,23,29,0.793,127,40,91,0.44,32,68,0.471,8,23,0.348,32,37,0.865,120,2014-03-23,PHO,MIN,2014,124.0
241,241,41,Home,W 127-96 ,240,48,83,0.578,30,55,0.545,18,28,0.643,13,15,0.867,127,36,74,0.486,32,59,0.542,4,15,0.267,20,27,0.741,96,2014-03-25,LAL,NYK,2014,98.0
242,242,42,Home,W 127-104 ,240,46,83,0.554,35,60,0.583,11,23,0.478,24,28,0.857,127,41,88,0.466,37,74,0.5,4,14,0.286,18,25,0.72,104,2014-11-01,GSW,LAL,2015,106.0
243,243,43,Home,W 127-94 ,240,49,90,0.544,30,59,0.508,19,31,0.613,10,13,0.769,127,40,90,0.444,37,68,0.544,3,22,0.136,11,13,0.846,94,2014-11-15,CLE,ATL,2015,95.5
